"","1_P1-100-3","1_P1-20-3","1_P1-200-3","1_P1-40-3","1_P1-60-3","2_P1-100-3","2_P1-20-3","2_P1-200-3","2_P1-40-3","2_P1-60-3","3_P1-20-3","3_P1-200-3","3_P1-40-3","3_P1-60-3","4_P1-90-3","4_P1-20-3","4_P1-100-3","4_P1-200-3","4_P1-40-3","4_P1-60-3","5_P1-20-3","3_P1-90-3","5_P1-100-3","5_P1-200-3","5_P1-40-3","5_P1-90-3","6_P1-100-3","6_P1-20-3","6_P1-200-3","6_P1-40-3","6_P1-60-3","7_P1-20-3","7_P1-40-3","7_P1-60-3","10_P1-20-3","10_P1-40-3","7_P1-105-3","7_P1-200-3","8_P1-100-3","8_P1-115-3","8_P1-20-3","8_P1-200-3","8_P1-40-3","8_P1-60-3","9_P1-100-3","9_P1-120-3","9_P1-20-3","9_P1-200-3","9_P1-40-3","9_P1-60-3","10_P1-100-3","10_P1-120-3","10_P1-200-3","10_P1-60-3","11_P1-100-3","11_P1-20-3","11_P1-200-3","11_P1-40-3","11_P1-60-3","11_P1-70-3","12_P1-100-3","12_P1-20-3","12_P1-200-3","12_P1-40-3","12_P1-60-3","13_P1-100-3","13_P1-20-3","13_P1-200-3","13_P1-40-3","13_P1-60-3","14_P1-100-3","14_P1-20-3","14_P1-200-3","14_P1-40-3","14_P1-60-3","12_P2-100-3","12_P2-20-3","12_P2-200-3","12_P2-40-3","12_P2-60-3","15_P2-100-3","15_P2-20-3","15_P2-200-3","15_P2-40-3","15_P2-60-3","17_P2-100-3","17_P2-20-3","17_P2-200-3","17_P2-40-3","17_P2-60-3","6_P2-100-3","6_P2-20-3","6_P2-200-3","6_P2-40-3","6_P2-60-3","8_P2-20-3","8_P2-200-3","8_P2-40-3","8_P2-60-3","20_P2-100-3","20_P2-20-3","20_P2-200-3","20_P2-40-3","20_P2-60-3"
"3_P1-20-3",-1.59850009486759,-1.2410828509454,2.42731078783434,-2.94224496166057,-3.53646884689577,-2.60885859909606,-2.41010476003739,3.20336379425099,-2.41114768010795,-3.60017394908197,0,1.52469130449931,-3.00053262139001,-1.71378857106292,-2.44249587736057,-3.20385097809193,-1.98890460378892,0.35015493897619,-2.03137624460118,-2.02105830991514,-1.8017267413997,-3.07815747190424,-2.1449901054661,-0.110737030075834,-2.46287731246021,-2.9391875923215,-1.60865427245404,-2.08183460446226,0.722771169405448,-2.15213011485624,-1.9418394412121,-1.95427838922044,-2.17020958340889,-2.99754252988067,-2.28065957910544,-3.09850434259152,-2.88805782332579,-0.311436974261754,-3.30597650761993,-2.77848780212832,-2.68429213167469,0.3825068797981,-2.38890333847883,-3.31585147298988,-3.14083756136113,-2.75555961400389,-2.91956532982648,1.24154734597138,-3.60703381365592,-1.86919108616237,-3.2787652575427,-3.11399174646074,-0.0971816857020495,-3.35323614865732,-1.22355941240982,-2.00531268948412,-0.935630512553179,-2.42563330632558,-2.44130111293525,-2.34372830125881,-0.535973069293418,-2.36433554627841,-1.11615272988652,-2.19488833157107,-2.13318498518051,-0.734755164838873,-1.98969572698132,3.0820209672222,-1.70376471278277,-1.31565170799048,-1.25829653859444,-2.32379581686205,-0.500905138279601,-2.07139007517413,-2.05458862015961,-1.41833881426711,-3.15150133905018,1.98257906972615,-2.9162166980374,-2.86697623745466,-1.13411815107641,-2.66839587788827,-0.721691664038324,-2.67558507508255,-2.26171308429201,-1.81422915915143,-1.91930470286763,1.98760689316389,-2.43779444696459,-2.20187804196263,-2.73904934007183,0.414002806535797,-1.03521952905919,-2.66423066642657,-0.78306600193906,-2.9689989072426,-1.10507336732337,-3.08516138797973,-2.77646283289101,-0.877680717875386,-2.42391497173011,2.30241504681256,-2.7992912188788,-1.60497111511279
"3_P1-200-3",-0.537968687966352,2.95049510827064,-0.486930303360891,1.61572498751031,-0.111798508676091,-2.10937890067214,1.95132966032939,0.236589241786296,0.733049893095879,-0.581251491977984,1.52469130449931,0,0.0157149356967969,0.64076492515114,-1.68000730712826,1.35828751707626,-2.47896839641513,-2.51009356210525,1.32159780512815,-0.561681953578477,1.42941103009863,-2.8976656317536,-1.89949294966398,-0.445088608898165,0.616392376236016,0.679690205199037,-2.30141191179246,-0.547160243008987,-3.59590071830927,-1.57205156445693,-2.00123871303022,-0.461531496648709,-0.442839236127476,-0.746547315854713,1.84532906691246,1.57681550880809,-1.51714294705533,-2.62785646492831,-1.33248966361542,-0.647975876022656,1.04285046784894,-2.44391215579469,1.05142927188264,0.639823808730391,-1.72712488343974,-0.538463540622772,1.00885086953147,-2.59113791040136,-0.241312278640644,1.79501451529111,-1.94914026338815,-2.4422295250103,-2.63842532466316,-0.119706916924904,-3.00588688697761,-0.339233560297672,-2.65467175968551,-1.41353194655744,-2.18653216203999,-2.69880155828053,-1.57931306280178,0.0722781775494702,-2.25875535774668,-0.314525709271439,-0.2782794602146,-2.87632621048896,-0.137428901241804,-1.8447992799169,-0.860082682926445,-1.12304681588509,-0.349289057861539,0.958807103937129,0.164416281326045,0.431346971151443,-0.65180299862227,-3.17306166116976,-0.219271269944449,-1.92716804940574,-0.580434049662475,-1.51463141960753,-1.88391465908353,0.406473343061715,-1.20367249508838,-0.0291326930881282,0.230971674530543,-1.02991192659898,1.67610956492316,-1.49826155910021,1.01358101803798,0.351766994996794,-0.486782930011942,1.94685247575952,-1.80431677594995,0.816704984878193,1.89174009276314,0.703114158787611,-1.90416229420486,0.551031570734956,-0.564245189360533,-2.29764683462945,0.0135748585186043,0.0484973058984306,-0.119464443038687,1.51539271498816
"3_P1-40-3",-0.112890104298882,-0.111191073863694,1.82057222285315,-0.708064669093153,-1.64314774936223,-1.61352424029462,-0.356685476828245,3.28999365400803,-0.291871477636119,-0.993568241530793,-3.00053262139001,0.0157149356967969,0,-0.74768329065382,-2.1918492601156,-3.3455192477928,-1.84151050950569,-0.660794130854165,-2.07190409023075,-1.82813920733336,-2.48679440423376,-3.55137354034587,-1.90741012027397,-0.423828177935432,-3.11085990333185,-2.78219309465494,-1.48400521872876,-1.61475078419166,-0.648253248238484,-2.08757080993806,-1.48955425161728,-2.76681006388599,-2.37407633816895,-3.16126910967745,-2.17028001106886,-1.07138520769281,-2.84937285571898,-1.7067228376095,-2.87962305184052,-2.50909086882248,-0.871937560374683,-0.135345712914664,-2.64249116021993,-2.18019988984578,-1.26060389987971,-1.0199593505362,-1.83801034831969,0.787182586041764,-0.988017819564016,-1.3321532430208,-3.28065473298259,-1.78319994246829,0.233306605559516,-1.06099989293017,-1.41268529319181,-1.57862640117326,-1.04652901464822,-1.95826727831028,-2.20481421246907,-1.86826213181235,-0.985925653235686,-2.20008028667418,-1.44091143228614,-1.98631899123903,-1.97535526185075,-1.39178388301037,-1.91975755660035,3.37126955801209,-1.25182839259967,-1.28259866544328,-1.00782674859905,-1.80532667600445,-0.609108246727006,-1.5197497493613,-1.75915976600352,-1.36497598058824,-2.60408688375608,2.02138515871838,-2.77938985990404,-2.42555086247171,-1.65441359235095,-1.97540541744171,-1.09821040318258,-2.13412783633236,-1.98034030083189,-1.72149582966464,-1.26641723389454,2.50490622390053,-1.83566450719116,-1.8897096410373,-2.01241244467109,1.33268919680701,-0.987244130232724,-1.5718572846076,0.224540091407703,-1.81509452331036,-1.02906982258169,-2.24809925139719,-2.23488170950821,-1.638082940229,-2.00010071755758,2.14880451746768,-2.23294076317829,-1.44171745958385
"3_P1-60-3",0.0972129153180059,1.21081656079512,1.39390885067916,0.882829014975422,0.283563909004622,-3.07617783087844,-0.855891982021852,2.84838405001158,0.858359327498412,-1.51848561454052,-1.71378857106292,0.64076492515114,-0.74768329065382,0,-1.90370456973416,-2.55731472460374,-0.787082793332912,-0.234273723077078,-1.88047691133312,-1.15695886151669,-0.196341628425825,-4.29330746362261,-1.96804752386525,0.353979866178366,-0.262662474028884,-0.830722509424389,-0.923230618406336,-1.17107286888689,-0.423680965793866,-1.64748448550711,-1.57732993783086,-1.64551926765221,-0.478879899558024,-1.04968678875857,0.190339769833244,-1.54334549898994,-0.926168134670595,0.746686747102446,-1.83536718845815,-1.61874828515974,-0.856024025229322,1.28062047675472,-1.5437592450624,-1.00447166265608,-0.676536383475877,-0.0495149785249879,-0.648362148521524,1.0385722606745,-0.723387744747722,-0.0673507962507828,-1.30667709988622,-1.85871426733087,-0.558048516522779,-0.414677146054715,-0.331296263539241,-0.924043025690027,-0.318487989941234,-1.70177715575098,-1.71294305594629,-1.9171239889083,-0.351237881618815,-1.58706931618028,-0.701630903361158,-1.58088598277731,-1.59556264154645,-0.955161743244031,-1.31590842234694,3.47171689752846,-1.33156886679174,-1.06672030255034,-1.12600329115234,-1.29321109609743,0.756399479992215,-1.13563331798018,-1.31494187926206,-1.06767072285423,-2.36557514704175,1.9559133076929,-2.41532753422074,-1.96820292069837,-1.10314835970608,-2.1378199835019,-0.192291085322322,-1.94383933083052,-1.79954435837463,-1.6525064634759,-1.28109319037572,1.96321556350252,-1.671581026153,-2.03347831955699,-2.15693694827189,1.27565135859833,-0.947854602393724,-1.4179052556023,-0.00403113669114543,-1.87314440801846,-0.905585279354681,-1.97014489002931,-2.28118346071819,-0.402276002834192,-1.32549532512684,2.17840306283117,-1.76814426494808,-0.768544841200433
"4_P1-90-3",-1.45463144113786,-1.06977438591111,-0.0817210958849712,-2.06262614489204,-2.30850768812713,-3.02934831760245,-1.9954901790654,0.817849441403958,-2.29655276908601,-1.50637506415198,-2.44249587736057,-1.68000730712826,-2.1918492601156,-1.90370456973416,0,-3.56233689180974,-2.10303623484818,-1.47269547885969,-2.72313990416053,-3.34928190568588,-2.46697087832333,-2.97261343808826,-2.82070432953484,-0.973500397958973,-3.00095275574952,-3.07581695853907,-2.84690351550045,-2.82748764568037,-1.7641991785735,-3.81188625878741,-2.85874592905686,-2.59384616997317,-2.68489714723351,-1.94780417087815,-1.5224725691231,-2.22064354658445,-4.11806620103801,-2.33551588409349,-2.36042807783639,-4.00935517244084,-2.33679515316375,-1.35128253062961,-2.18991108386459,-2.80157963703197,-2.55489823787107,-2.33027603694364,-3.00444854354835,-1.41307461260148,-2.1863308255924,-1.60532464029356,-3.79404150151493,-4.46920350970486,-2.53737215583793,-2.37369493860559,-1.74778516849737,-1.76298695705346,-1.87835139928164,-2.45624432406519,-5.00570533247656,-4.52750096568225,-1.29234446347902,-3.03642655310776,-2.28147413267351,-2.91787547451928,-2.9686304606654,-1.86044267789368,-2.53654196993037,2.65137987371572,-2.08530629952105,-1.67013449544342,-2.35130502350115,-1.7910099436584,-0.180313882277518,-2.26357440425564,-2.29626792717631,-1.95483354586734,-2.19748093374894,1.86182826464634,-2.87466633532791,-3.23836093226128,-1.90522353059765,-1.37688888889037,-1.55661447870996,-1.81343781739812,-2.15802630175617,-1.32311130488611,-0.322129510760048,1.57111296101901,-1.20288218844087,-1.83194315008346,-3.2146799425494,0.589919697976116,-1.91258451617419,-1.87192303042832,-0.133941525299181,-2.30662771388661,-1.40036984704757,-2.33299944764505,-2.53495471217628,-1.07950470032399,-1.60396939719962,1.9475086332864,-1.69770778941587,-0.305231537821567
"4_P1-20-3",-1.05805450731017,-1.61034060242341,2.40644701949432,-3.50071948761318,-3.90163522668016,-1.24980188583398,-2.39671576204229,2.49474781064211,-2.44502964430668,-2.07056252201509,-3.20385097809193,1.35828751707626,-3.3455192477928,-2.55731472460374,-3.56233689180974,0,-3.07230372278048,0.920673250430817,-1.56241133997125,-2.45746619444198,-2.06213289538776,-3.68026040764192,-2.81984339022401,0.902032145031524,-2.53363022593288,-2.00027661452803,-1.41965717689406,-1.56182637823854,1.11312983185458,-2.23667636418419,-1.85826187684367,-2.68379854227997,-2.6792386473983,-3.61788896272615,-2.92110631763702,-2.77585463700899,-3.01344461275773,-0.950378989421952,-3.90574782254579,-3.6454719816929,-2.70648019868618,0.739044032701192,-3.29115006868231,-3.47730120928711,-3.64809965304006,-2.98402951372059,-3.09194846295652,2.06711173284366,-3.60929225783013,-1.91340129591804,-3.64788907945553,-3.3550889283091,-0.0549524787773717,-3.32368064701271,-1.57258102301088,-2.51897204171149,-0.392783148538794,-2.93325126670612,-3.28113710345721,-3.27787377477219,-0.774086499559791,-3.01322921684474,-0.896378647538103,-3.35132959783513,-2.58958335085095,-0.613920779112676,-2.58306959621662,1.01755515926084,-0.057497122838958,-0.358692834949861,-2.36180647273452,-3.08221381130405,-0.898618482128769,-2.05210889913423,-1.8228358249214,-1.86060687361282,-3.46585830837882,0.803818121155258,-3.4727137468949,-3.06505295661518,-1.57060612582631,-3.26382696288933,-0.816514517049165,-3.2336916318691,-1.8343990082473,-2.88344699799409,-3.16406812404176,0.172400262034447,-4.11570007375818,-3.57361669287916,-3.47995411173229,-0.541824607283961,-0.698683573537101,-3.43022871047189,-1.49734871535362,-3.80131482226546,-0.97337339243533,-3.58370683026755,-3.40007548756105,-0.3350663726428,-3.32920693531528,1.91710142254108,-3.39985219033323,-1.09337579271186
"4_P1-100-3",-1.86721704414427,-0.870505658832071,-1.11965581532576,-1.69511036546685,-1.86456733595353,-3.00694424289299,-1.73114748856501,-0.729059590835923,-1.94398450248724,-1.25624883267413,-1.98890460378892,-2.47896839641513,-1.84151050950569,-0.787082793332912,-2.10303623484818,-3.07230372278048,0,-2.37156924250728,-2.67000339353718,-3.08785568304621,-1.58731523048622,-2.28544729245012,-1.98090815350604,-2.01793111299836,-2.89774370882409,-3.07266530828234,-3.47967639857879,-2.56034145482417,-2.8687556873339,-3.52214417360474,-2.20836171210156,-2.29337144570928,-2.44244773679799,-1.70890643513118,-1.21299685804056,-1.7277238499664,-3.91614060102747,-2.67642206113303,-2.16622535379873,-3.51040078716757,-1.84075947136989,-2.06395860045625,-1.83109415995664,-2.5118944702884,-2.06520688984838,-1.87164118986234,-2.57270430150104,-1.83259463113174,-1.87726140601303,-1.33266679491878,-3.33310246505932,-3.97541119793699,-2.40010716377501,-1.87131951430985,-2.63413446640884,-1.29539865315916,-2.32582617443988,-1.86845707429875,-4.23718036796077,-4.27323664070137,-2.09643843896166,-2.59969174818344,-2.60314544588837,-2.53818763179375,-2.66635989531887,-2.31654884029778,-2.19856327001559,1.85960397280495,-1.86493392780812,-1.76308510152717,-2.31043031619615,-1.32049271382818,-1.33631114639211,-2.09928979917971,-2.10652115038789,-2.80831773597717,-1.48632495698799,0.630043501831711,-2.35510824933633,-3.11265616306614,-2.51694781738903,-0.485229818864369,-2.3293844173153,-1.06785019002104,-1.98863158772106,-1.01786293645493,0.366329985215736,0.657972585301029,-0.523923628098028,-1.46049016386555,-3.291535312783,-0.570582752787404,-2.3753634125665,-1.74275169993673,0.270379025221965,-1.99368487092706,-2.38750059020507,-1.79559508578241,-2.0358302889743,-2.01929544937915,-1.15451653854847,0.833545979935983,-1.0758190043297,-0.0406386363051898
"4_P1-200-3",-1.77344644296769,1.95244455965807,-0.810471847255871,0.478703528464566,-0.21168545038248,-1.18547461241984,0.362062386301749,-0.956009329805394,-0.127578620770494,-0.792492510450278,0.35015493897619,-2.51009356210525,-0.660794130854165,-0.234273723077078,-1.47269547885969,0.920673250430817,-2.37156924250728,0,0.34630305582193,-1.29116608465266,0.690857676637404,-2.73321134235321,-1.57529778529873,-2.92939428207109,-0.828840716187594,0.0379609174234019,-2.19260060171306,-0.972030955189013,-3.40631728287888,-1.18839406980135,-0.982965822370164,-0.650299173007251,-0.538127474481236,-0.822196790219805,0.393178238196475,0.914648987941153,-1.59364780479334,-2.49403003515133,-0.623419439892288,-0.0811257998040227,0.542602481908818,-2.27902620847023,0.39707678714811,0.0272256394190296,-1.00354402442261,-0.389187088456343,0.290527325068208,-2.99554052283331,-0.286586244872847,0.91274485947855,-2.37919895548678,-2.24709224179911,-1.89035124035145,-0.175362564432166,-3.04014022926521,0.163105678203395,-2.52578039189889,-0.70976943997302,-2.12328756141665,-2.26628534821236,-1.71334715723511,-0.297656348685577,-2.66562762494513,-0.678884068341991,-0.704435928634423,-2.95836496244428,-0.582242314182215,-1.90619189370233,-1.28007049339392,-1.40372863235985,-0.473657386505111,0.820401423968846,-2.22883890921462,0.25248623981644,-1.05441165186481,-3.12368871128283,0.692157409029988,-3.52055264426292,-0.243423230108165,-1.64633898680966,-2.40756239001434,0.762408764550231,-3.10477245147868,0.342136905675405,0.750766528382235,-0.173213347404094,2.75970716362358,-1.63433405669921,1.71979047915394,0.842383992750047,-0.910877412527375,2.9838225845912,-3.26723340991669,0.548486767931617,1.37130813619137,1.20225195133994,-2.2279199428111,1.04782847866455,-0.00994161444423132,-2.05247787817982,0.307486381744475,-1.04041052649386,0.237631666799751,1.81681271331893
"4_P1-40-3",-0.863205621460917,-1.53485629587276,1.51013729606904,-3.09094838276405,-3.32688812501755,-0.961377964629228,-2.0610990196797,2.47597045989483,-2.11428461885258,-2.22706864900722,-2.03137624460118,1.32159780512815,-2.07190409023075,-1.88047691133312,-2.72313990416053,-1.56241133997125,-2.67000339353718,0.34630305582193,0,-2.3945761596959,-1.90434035007763,-2.11516603498897,-2.03359185318309,1.3798841184758,-1.63428369682251,-2.09272830185684,-0.749791570743066,-2.72174582259348,0.523245289301811,-1.85195525396455,-1.48202325611509,-2.31729243794143,-2.36349064057619,-2.99613833453858,-0.3888260807972,0.208064126948397,-1.78106774485992,-0.0512992279282444,-2.71670066537779,-3.34384039322571,-0.428027411933408,0.392464672175691,-1.98068993190022,-2.25978272107191,-2.38458483010791,-2.11067750799744,-2.27573424311614,1.72742790199286,-1.73410897963619,-0.770806497996461,-2.5920292519082,-2.594187289438,0.541402005448831,-1.12562820692209,-0.92906711770182,-1.98575192605487,-0.386131276482811,-2.42231797920027,-2.18464317667498,-1.89502744122107,-0.392080035731166,-2.66284794542892,-0.739546449030591,-2.19074691921481,-2.48065558979474,-0.691246312345634,-2.4392471944938,2.11804207679152,-1.85525781523764,-1.4424809906602,-1.39469575683997,-1.8239806312473,0.188745676122358,-1.79893655476632,-1.95799361442791,-0.990886933465381,-2.81851316165643,2.26696080521903,-2.99047465049509,-2.84793717313121,-1.12616962106627,-2.53098323710173,-0.080926159414376,-2.63996089864226,-1.86111090051478,-1.34062805352442,-1.56711360046184,1.65578898802428,-2.52669509492763,-2.13073916395008,-2.87974026800427,0.0682965027878206,-0.392032550642452,-2.12541795635387,-0.18515295349908,-2.54084804886533,0.547750592772433,-2.70865810498339,-2.72144010005464,0.315504275833667,-2.71167849393315,2.45536011390746,-2.69090595174888,-0.669725973362447
"4_P1-60-3",-0.761471763463329,-0.538136731437497,2.19974150547328,-1.61683083567194,-1.88000041507443,-1.81993262101192,-1.70877882136171,3.23197864623369,-1.66382264445673,-1.58699678022105,-2.02105830991514,-0.561681953578477,-1.82813920733336,-1.15695886151669,-3.34928190568588,-2.45746619444198,-3.08785568304621,-1.29116608465266,-2.3945761596959,0,-2.21846335113878,-3.4289624527145,-3.24990207998305,0.756119719183675,-1.94418350289901,-2.24804180038957,-1.46303056506879,-1.69283653064023,-0.620264246012489,-2.70296966666026,-2.30463148893456,-1.97064613461338,-1.92314645680744,-1.81482795572488,-1.31019722118974,-1.75154921621642,-2.692809902654,-1.69868299810277,-2.19723987850912,-3.82319984646221,-2.03830519357941,-0.00274643709147565,-1.76198792370956,-2.3993373088948,-2.46462588772466,-2.206311383849,-2.52316216839737,0.269484320928828,-1.95722466494324,-1.12465277934592,-3.60419873608006,-3.95908526394588,-1.46235725556759,-1.96911757866829,-1.65494673142099,-1.78054131703255,-0.651065106752476,-2.33995008295472,-3.53695370115127,-3.44781256305534,-1.38320322831205,-3.61769054624427,-2.39425700189453,-3.61174682160672,-3.53162547293321,-2.38283432553354,-3.44444141036891,0.742702031616282,-2.19583455700568,-1.76790409290215,-2.60113794359977,-2.5093563705315,0.639934709695257,-2.90887219672748,-3.29363789469423,-2.27382293970661,-2.79220063930883,0.729124869797354,-3.00943209536765,-3.14477675046936,-1.52591760916976,-2.37796299301992,-0.578137025985161,-2.44116445744329,-2.29998659116529,-2.56902411708536,-2.09542884651745,0.24009614893472,-2.88789493895737,-2.91711795634548,-3.13168123718045,0.086834559594587,-1.46010294760023,-2.93593452398723,0.437621121482361,-3.13453076942816,-1.2359136912316,-2.6855331074569,-2.56044918459963,-1.06434891846212,-2.71959999952307,1.55681346692313,-2.62538678498542,-1.14491505068746
"5_P1-20-3",-0.709397001367702,-1.24977005108363,2.72825300170972,-2.38603769000803,-2.77817511736398,-0.506847903598207,-1.30563414676454,3.8511815983056,-1.19858366136337,-1.28628155821358,-1.8017267413997,1.42941103009863,-2.48679440423376,-0.196341628425825,-2.46697087832333,-2.06213289538776,-1.58731523048622,0.690857676637404,-1.90434035007763,-2.21846335113878,0,-2.19966362256648,-2.36391531089299,1.02307600815889,-2.01006847410381,-2.02794281860859,-1.50418528403449,-1.83831841489121,0.728520518509927,-1.85657815622601,-0.858834347678269,-2.6606044529587,-1.92839834824009,-2.84595715759111,-3.20041013317717,-1.62987144969558,-2.07631965483592,-0.679491861039984,-2.73262605136191,-2.58166069982778,-1.89809384054567,0.899990020271825,-2.62893752836035,-2.65794119682803,-1.73996499427398,-1.69260894391379,-2.23224761765707,2.52415078225665,-1.68121796329302,-1.59121656065347,-3.19602867225755,-1.18454553736663,1.06472960139089,-2.25652951287402,-1.15039021789108,-1.9564487117751,-1.09056656409723,-2.45384959469332,-2.72321109629154,-2.3375109043129,-1.28609186460472,-3.39239535731247,-1.44518716789432,-3.17804427845233,-2.86924867668725,-1.29277111215092,-3.08192019187235,1.39894798793329,-2.03539137955315,-2.08860283499704,-1.57634985551611,-2.70300053885913,-0.867310591550444,-2.31111096631779,-2.40753325129187,-1.52529763294266,-2.85995473652931,0.934145326143723,-2.9956283564845,-3.27771473669678,-2.27098841780814,-2.65458307736939,-1.64773117574143,-3.07548533982789,-2.54180768514541,-2.18216930616365,-2.96985122718896,0.560537597448174,-3.49326139554588,-3.05490988736228,-3.37201813299377,-3.09994322685574,-0.523721596808742,-3.73851334781743,-1.60354258438859,-3.63323348461032,-1.06638368288135,-3.12163706525361,-2.83621414053764,-1.57334865984009,-2.94188881998363,1.86775617571528,-2.99472709620252,-1.75583897536874
"3_P1-90-3",-1.07962104653955,-1.02710214680906,-0.797250237360697,-2.1669026581705,-1.88432162372396,-2.96213923734762,-2.63643113585829,0.831163486127883,-3.04438627895212,-2.76302972481792,-3.07815747190424,-2.8976656317536,-3.55137354034587,-4.29330746362261,-2.97261343808826,-3.68026040764192,-2.28544729245012,-2.73321134235321,-2.11516603498897,-3.4289624527145,-2.19966362256648,0,-3.20231340730616,-1.0098187207632,-2.69177144209744,-3.0788031491911,-2.36113370161415,-2.65513491726753,-2.98139316566952,-3.68420772393424,-2.80353408227808,-3.76281081466951,-3.7874319540268,-3.6224992107711,-2.01392498787997,-3.39185528481516,-2.70593156630817,-2.58024439247073,-3.67118197760878,-3.55424599945267,-3.06821871179001,-2.13045000031157,-3.10302995665936,-3.5109853241303,-4.05041124780168,-2.73470864872809,-3.7024997372086,-1.69423341994649,-3.28796326301256,-2.23030523060742,-4.44300801487897,-3.92620438646851,-2.09399964639642,-3.41266507004176,-2.00089628105641,-1.74408822131139,-2.37457730149308,-2.25361481807111,-4.11798772535688,-3.8145476510292,-1.79784001653577,-2.91122679084125,-2.23730716485212,-2.95903661034904,-2.65732445959136,-2.76704851289327,-2.32416651726045,3.14123237698356,-2.09884291123797,-1.77386414259629,-2.63591017086467,-2.09049573679685,0.297441815970772,-2.29270427408468,-2.35297615300536,-2.49688186279857,-2.23488826825797,1.74986124487621,-2.85465796494814,-2.85634147026906,-2.31917478490892,-1.80208552783935,-0.973212663229325,-2.02041107430987,-1.7370880572408,-1.84615502188376,-1.11716708073698,1.88067428210262,-1.72287219803435,-1.82357765284006,-2.78955887784615,0.388354197456403,-2.07861847431658,-2.2477165633025,-0.539312465857679,-2.55186630317323,-1.78033486823481,-2.45932477647697,-2.60626848592691,-2.43197470955685,-2.2515829286012,2.3488597195672,-2.24445283290687,-0.541614821572326
"5_P1-100-3",0.0900985417803751,-0.37872839612686,-0.017338616804446,-0.992529807733981,-0.910204521475828,-1.7860093464179,-1.23364480714829,-0.747089740339552,-1.15057577739284,-1.34650539936191,-2.1449901054661,-1.89949294966398,-1.90741012027397,-1.96804752386525,-2.82070432953484,-2.81984339022401,-1.98090815350604,-1.57529778529873,-2.03359185318309,-3.24990207998305,-2.36391531089299,-3.20231340730616,0,-1.76268544239569,-2.64102801576918,-3.19029289319756,-2.64432606703604,-2.63090563383337,-1.42332360818381,-2.8923679006022,-2.53390388572027,-2.13330590938862,-2.07899933970107,-1.72210796144379,-1.81823611698152,-1.76974621413024,-3.28987561016767,-2.51797978592125,-2.04172671024625,-3.88371410343755,-1.94883531801864,-0.9421743473915,-1.90232141946788,-2.42799249395827,-2.32660982157368,-2.0864037473655,-2.46911080844587,-1.27543259188784,-1.90198454298013,-2.12595234136487,-3.70425525987791,-3.49604642380845,-2.48302873805634,-1.89579211956185,-1.96943330232997,-1.66487450278876,-1.72870411710385,-2.18814033692897,-3.24627806735826,-2.96713739628892,-1.17024455495948,-2.60020177440994,-2.46150829239057,-2.65964708832503,-2.26946062967751,-1.58074153202002,-2.08072841044048,2.40684444835285,-1.84752514169219,-1.80966077684383,-1.72365005258229,-1.66460621676585,-1.15475866832587,-1.77508838103175,-1.76465534983615,-2.43445940047671,-2.11942185544619,0.592424770189341,-2.69221069538942,-2.97695604346477,-1.68990120368413,-1.44328585409197,-0.872455150197511,-1.71123668847264,-1.89767614658058,-1.85615914641621,-1.0016932343851,0.644156862338831,-1.42260815452876,-1.66679572547859,-1.93832867149415,0.562490602235169,-1.13271160492618,-1.22541279075756,-0.492924593722601,-2.228844086196,-2.27970297757733,-2.38072138387666,-2.33319217743291,-1.02317889343477,-1.77225340808717,0.946183993527816,-1.72875194166376,-1.57853048601499
"5_P1-200-3",1.02714144086196,0.649455187820746,-0.71221712343446,0.376017456888374,-0.23230504751186,0.524207433022745,0.0108772156625875,-1.36232558688575,0.216802633839134,-0.00274607261114209,-0.110737030075834,-0.445088608898165,-0.423828177935432,0.353979866178366,-0.973500397958973,0.902032145031524,-2.01793111299836,-2.92939428207109,1.3798841184758,0.756119719183675,1.02307600815889,-1.0098187207632,-1.76268544239569,0,0.670630116650121,0.300320439675244,-1.85784518793201,0.785092327917018,-2.16707504377539,0.104695611121836,-0.347664651427252,-0.349931864726429,0.102483785469648,-0.517230278821793,-0.670858992680188,0.827331657284134,-2.17768843987906,-1.70219548300526,-0.106120334280463,-0.204507048367072,0.561833616964967,1.73388550584781,-0.151000865321408,0.0568242945639754,0.457808145146539,0.0270063751856456,0.834742593712148,-1.79043562052454,0.26389639676363,-0.884327425368989,-2.00470193343633,1.27424634445018,2.23759527178005,0.551065992128895,-2.13295347618458,-0.311688569547907,1.77382076439593,0.522166381897447,-0.723829145966922,0.237754560475026,-1.01489111110503,-0.340189652981748,-1.24416072000212,-0.755773010500277,-0.467696907605977,0.154063204734245,0.0708220547310011,-0.503417895840165,1.10442689721656,-0.0935263909093657,0.268448495528361,0.54614958144402,-2.07835125279563,0.728486868629522,0.0629108788405939,-2.82313391369589,1.3447221602613,-2.44211704103088,-0.58185439228262,-0.925238605912789,-1.08618959739574,0.261536754002169,-1.13243894010393,0.247949578635351,-0.0247547898654118,-0.544389686071816,0.313467551486316,-1.52198580685376,0.376903231907001,0.160454112105128,0.746537712080078,0.810992104044789,-0.239295625974761,0.458968967628768,-0.121108180580467,0.773828698824306,-1.89861457693312,-0.12394842032383,0.128117857922738,-0.604740009098212,-0.390314601772245,-1.3672999490676,-0.548961496210547,0.353848079212906
