"","1_P1-100-0.22","1_P1-20-0.22","1_P1-200-0.22","1_P1-40-0.22","1_P1-60-0.22","2_P1-100-0.22","2_P1-20-0.22","2_P1-200-0.22","2_P1-40-0.22","2_P1-60-0.22","3_P1-20-0.22","3_P1-200-0.22","3_P1-40-0.22","3_P1-60-0.22","4_P1-90-0.22","4_P1-20-0.22","4_P1-100-0.22","4_P1-200-0.22","4_P1-40-0.22","4_P1-60-0.22","5_P1-20-0.22","3_P1-90-0.22","5_P1-100-0.22","5_P1-200-0.22","5_P1-40-0.22","5_P1-90-0.22","6_P1-100-0.22","6_P1-20-0.22","6_P1-200-0.22","6_P1-40-0.22","6_P1-60-0.22","7_P1-20-0.22","7_P1-40-0.22","7_P1-60-0.22","10_P1-20-0.22","10_P1-40-0.22","7_P1-105-0.22","7_P1-200-0.22","8_P1-100-0.22","8_P1-115-0.22","8_P1-20-0.22","8_P1-200-0.22","8_P1-40-0.22","8_P1-60-0.22","9_P1-100-0.22","9_P1-120-0.22","9_P1-20-0.22","9_P1-200-0.22","9_P1-40-0.22","9_P1-60-0.22","10_P1-100-0.22","10_P1-120-0.22","10_P1-200-0.22","10_P1-60-0.22","11_P1-100-0.22","11_P1-20-0.22","11_P1-200-0.22","11_P1-40-0.22","11_P1-60-0.22","11_P1-70-0.22","12_P1-100-0.22","12_P1-20-0.22","12_P1-200-0.22","12_P1-40-0.22","12_P1-60-0.22","13_P1-100-0.22","13_P1-20-0.22","13_P1-200-0.22","13_P1-40-0.22","13_P1-60-0.22","14_P1-100-0.22","14_P1-20-0.22","14_P1-200-0.22","14_P1-40-0.22","14_P1-60-0.22","6_P2-20-0.22","12_P2-100-0.22","12_P2-20-0.22","12_P2-200-0.22","12_P2-40-0.22","12_P2-60-0.22","15_P2-100-0.22","15_P2-20-0.22","15_P2-200-0.22","15_P2-40-0.22","15_P2-60-0.22","17_P2-100-0.22","17_P2-20-0.22","17_P2-200-0.22","17_P2-40-0.22","17_P2-60-0.22","17_2_P2-20-0.22","6_P2-100-0.22","6_P2-200-0.22","6_P2-40-0.22","6_P2-60-0.22","8_P2-100-0.22","8_2_P2-100-0.22","8_P2-20-0.22","8_P2-200-0.22","8_P2-40-0.22","8_P2-60-0.22","20_P2-100-0.22","20_P2-20-0.22","20_P2-200-0.22","20_P2-40-0.22","20_P2-60-0.22"
"8_P1-115-0.22",4.5042640779422,-2.41766147641413,8.90279495727935,-2.42301126289075,-2.43349186257807,-2.18379155489726,-2.84848621873304,6.16899530171825,-2.61858845960407,-2.17455160691821,-3.23648528862564,10.7849166719386,-3.01492712105428,-3.01900708636001,-3.02304506127339,-3.60771343068917,-2.35105792691325,3.18061759152973,-2.45026213221543,-4.13949416074026,-3.42699680315836,-1.56674576898467,-3.12072139557315,9.26339204455198,-3.11817229850852,-4.21928418251504,4.43675816659132,-4.1946560526105,4.9186759674642,-3.77205322297742,-1.05955491596956,-4.08852077271204,-3.79780918713883,-3.8748827653423,3.25439208792713,-3.23021923748372,-1.77866404802178,3.73511404218726,-3.70066921248482,0,-3.38967495793782,6.45129512228677,-3.3164050955463,-4.07214333066108,-2.67205277526851,-2.66983042702988,-3.88835433178089,2.4353491246553,-3.29355549917572,-3.95066663087193,-3.09538958536547,-3.40382918482723,7.56869869514163,-4.14681026090109,5.07176657371859,-2.54564042443637,8.53017288795255,-1.73964919794464,-1.54785041956691,3.22833881333234,1.51947240191184,-3.03576587795046,3.31459714821733,-2.37633752833272,-2.39066704209044,1.71108658459492,-3.04469698733529,4.47315787883874,-2.95621130889367,-2.44739762138747,-1.07689439382622,-2.80167323149166,2.38988689191247,-2.55548748257412,-2.75373326764351,0.779907218678368,3.0842947835505,-3.40056170153704,7.68160231861794,-3.36779155157562,-2.56765119930114,-1.95451714386154,-3.25734646178924,4.52746906397494,-1.12998726828098,-3.27954464546223,-1.69185599001572,-0.00335600912502701,1.5241476074297,0.115634414911877,-2.83548400978645,-1.24758916179911,-2.5542284977792,2.50583969982065,-2.17159690975699,-2.23223353742309,-2.45350880209772,-2.17558886567448,-1.85936326908685,5.5277749688613,-1.70655357933155,-2.84225900584352,-0.373911450481657,-3.17365556117892,2.0773079242373,-3.16203998136087,-3.05225535009224
"8_P1-20-0.22",3.08606560833204,0.23231122060594,9.23829036310747,-1.51507697324027,-3.0932576335838,-2.2349587469089,-1.96333395573499,4.46115610588913,-1.78165873146896,-2.47979981211834,-2.43187369628564,7.66419936773712,-2.67957420771507,-2.94790662160145,-2.81090655462407,-2.89494592666933,-2.20232432352196,2.79552714746255,-1.6871579686838,-2.1990562122705,-2.83286251410872,-1.68040055714984,-2.33934944033589,7.52384120913675,-1.62704617295126,-2.46948315403303,2.62416500643659,-2.17500483049618,6.10708227171374,-2.01554245256544,-1.06876218443932,-3.01920754616336,-2.58868670425906,-2.4619070754668,-1.78758559155286,-3.67981564700313,-1.67247777807847,7.10214611745577,-3.03468179568133,-3.38967495793782,0,2.81385493090588,-3.23610355887892,-0.528804047188621,-2.05901108068236,-1.4183675839484,-1.18335468447239,3.71185469918952,-2.33915440320141,-0.918718505241857,-3.30810873007215,-3.53673264250135,6.12354357580418,-2.7942224926237,3.66680962140972,-3.22688889788139,8.42623382957844,-2.20888883009565,-1.86180607611037,1.45076938456471,0.169440915006122,-2.61344468296728,2.43410550257962,-2.39472505748759,-2.13299108405681,1.23666201001916,-2.21651154543242,5.49037661467555,-1.9035420338593,-1.65643601722389,2.20524672387002,-2.3092589973525,2.06010297111508,-2.11451736043867,-2.19726614919029,-1.42505536060523,1.40933633916255,-3.21807000047309,9.6232111951899,-3.35363553938053,-2.36224816067339,-1.2410124768455,-3.20190945097504,6.80839235005383,-3.17458283300691,-2.91034691126423,-1.30600635568042,-2.0155890158288,1.5405734004505,0.872989490306629,-2.41005977444173,1.39494931629665,-2.71985271218096,1.05029915492556,-2.14605324306326,-2.53413422322455,-2.45655274651948,-2.39982531324793,-1.72063380204937,3.14175112642022,-2.35038543858278,-2.99219826528982,0.0755506179155327,-3.08256232761064,4.14323308038628,-2.97529353744462,-2.72890655322228
"8_P1-200-0.22",0.150331618523761,3.01718403117548,-1.04373802467486,3.33045955561389,3.2845799976894,-1.54320875783536,0.310817841948007,-1.70471608951028,-0.406674130611051,0.635371480823077,4.55780076112845,-4.29407631249768,-0.734005771768923,-0.361614806449806,4.70800583558953,4.95628967610627,-2.24830667278749,-4.6762406196955,4.08924355504771,6.38563832553284,5.88403214685905,-1.12963469870291,2.62996492018871,-0.380718075358626,-0.0482085828593846,5.0641377188127,-2.49679588843103,5.16310718631448,0.861119740430732,-1.61812049279424,-1.89871071892461,4.33849030094579,-1.35369150722006,-1.40252839585647,6.6877227298582,-0.172613261898361,-2.46987038959917,-1.58718588398053,2.78421902621876,6.45129512228677,2.81385493090588,0,2.83116731257901,1.68792988574792,-1.32001797535846,-1.27221598655671,3.87080429055815,-4.74117011960845,3.33950605575386,3.62684065328208,-1.51867722228472,-1.40253058097223,-2.79578457951047,-0.62839904583467,-1.28735093696539,-0.761104169263937,-1.58780350032517,-1.10235002489583,-1.90376267662628,-1.55228617729484,-1.06027009420547,-0.939427717023438,-1.82828473141676,-1.54372469999035,-1.58827598089919,-0.957042866954304,0.568760857474733,-1.66781760929851,-0.48540088308017,-0.556531381184267,0.764571613035426,2.95399685064086,-2.42816172837757,-0.534461105899996,-0.462070280791379,8.11741256207557,-2.66941583678407,0.0178102101335204,-1.74355095043104,4.30774327757876,-0.920330256116185,-1.4514254176091,4.48709041243911,-1.82857874926316,6.60670482329473,0.031297736113389,-1.30592110075915,10.2546676926954,-3.32128030566174,6.08514149402074,3.82040424631011,4.36202354842091,-0.95666050907022,-2.90413945157555,3.38443966943635,4.05547575490871,-1.75296339959076,-1.44044662169945,4.42992933340854,-3.40651336724705,4.08297806646028,2.66096273786396,-1.72721769570959,5.86107648041935,-1.34608146053057,6.21209714958868,-0.0324277613611207
"8_P1-40-0.22",1.89410430767055,-0.924434286133475,7.48401639456087,-1.97908417047509,-3.36058698686926,-1.50824937602625,-2.66070840092016,4.07772846892078,-2.34223155165955,-2.38428724172601,-2.89816680294646,7.0536446067747,-2.76859019261964,-3.27347464510599,-2.81713745383255,-3.25248563542831,-2.34495112777525,3.09504273030663,-2.07481041292624,-2.11432389424343,-2.94987791060338,-1.01654008247448,-2.38724491670502,7.07450125434868,-2.13580048957954,-2.33748107472234,2.34939501203868,-2.30117326790721,6.15998039212954,-2.04428019813058,-1.04780801635915,-2.16130188075606,-2.03967247313126,-2.06293891913453,-3.18217580921619,-4.7632013281963,-1.65501166702058,5.58730394040031,-1.95895421545808,-3.3164050955463,-3.23610355887892,2.83116731257901,0,-2.10715961827603,-2.47985078673097,-2.91169929385283,-2.40895597716427,2.46222190911296,-4.29778027570978,-2.21825799848186,-3.32672035008447,-3.33447682476152,4.64623056476489,-3.38777194716589,2.92735781742221,-3.35032979728016,6.98865557158126,-2.29760390434527,-1.85162969718569,0.982430137941926,0.414085609749254,-2.76384673101652,1.95110512960208,-2.62797201991109,-2.25981592882363,1.39379946437984,-2.45328950223058,4.88389321303753,-1.99044656587747,-1.77967193881028,1.8580134801764,-2.48395966188439,1.91233032819287,-2.27116761608107,-2.26851658761687,-1.2168651310076,0.943257273420037,-3.45707290029059,8.38888531590424,-3.54737851737321,-2.53035971866037,-1.56840515146239,-3.59027130676853,6.3696306735738,-3.506639713766,-3.14655918350037,-1.74129067306515,-2.55130735993522,1.14611112523632,0.0580247631291379,-2.92243719254185,0.509587230116433,-3.0588506847709,0.637821738396834,-2.36305497170237,-2.92595344232743,-2.7950715255781,-2.65444486424146,-2.07401971109207,2.54456119252457,-2.53532837232316,-3.15982307884935,-0.382668568822197,-3.38523904215129,3.75362503605218,-3.24713747589582,-2.76781806009783
"8_P1-60-0.22",2.16194129057151,-1.61694548908979,7.79295972662904,-2.19488876997057,-3.04643974675331,-2.01600548749015,-3.02009772275514,3.2366101317736,-2.25221512282259,-2.96142953274287,-2.6387985597856,5.35749167012712,-2.7708001347814,-4.23867609361187,-2.55039189039827,-3.05193914125208,-2.33075026011389,1.93537327448773,-2.04393004632467,-2.17507916109978,-3.08069199450728,-2.16348942926136,-2.18111016545188,6.61726578877998,-2.47640472375587,-3.32478520873671,1.52602885157768,-2.03853432931856,5.60112900387891,-1.82280525000883,-1.3823083179309,-2.90673687833947,-1.59787871815158,-3.0582994929606,-1.03594537181404,-4.48076915348588,-1.75418000600203,6.15010990653098,-2.64141121761725,-4.07214333066108,-0.528804047188621,1.68792988574792,-2.10715961827603,0,-3.15831589900173,-2.54846910558545,-2.53248574207174,2.93285381383924,-3.83783656501786,-4.40750341715687,-3.83433649843424,-3.79868603019216,4.52632919769419,-4.54619870821004,2.64179361971537,-3.04279964135942,7.55268730543201,-2.05937701537556,-1.79129040791309,0.561456805787708,0.272550575043757,-2.15781522045703,1.8323355616492,-2.11449475896394,-1.75867135067203,1.33749959941576,-1.98101536969158,5.14151182512885,-1.63369432203847,-1.37270366525779,2.58810089699341,-2.0732911853949,1.54820503734265,-1.84942736337365,-1.84233496258809,-0.877082338871735,0.669395836740775,-2.83873888001203,8.6796460225484,-2.93976271797514,-2.17768453056945,-1.04535099962653,-2.78653992785756,6.5355352254802,-2.66120934975637,-2.44952920243201,-1.29443894506602,-1.92877672715343,0.812320187645217,1.58866724600307,-2.18711918406791,2.20905611717876,-2.45505659120314,0.400949888334787,-2.13700198337129,-2.64384391139655,-2.31295251423202,-2.29983884213758,-1.92682632918211,1.9718801744643,-2.20756475438157,-2.62722442093462,-0.0673837333607691,-2.69043455688951,4.14994396082798,-2.6224167227855,-2.19386497208959
"9_P1-100-0.22",-0.538905866829822,-0.947184740197948,0.752991095099354,-1.10721703064409,-2.75910001826984,-4.0122629638849,-1.90132380003211,-0.683298980796034,-1.9169329353986,-1.25194191998107,-1.53454819147558,-1.01428347089153,-2.75677579591656,-1.55021668319684,-2.07512869514702,-3.23070557254578,-2.36920935738533,-1.95487020369217,-3.44444675981221,-2.22764427761776,-2.27173746902696,-2.8978928520763,-2.50791156565486,4.28621205418214,-2.98504902883079,-3.89877148909973,-2.09516171975911,-2.77732469894026,4.29300859065027,-3.04370883981494,-2.38652906428909,-3.12606189648759,-4.15775873334839,-4.43230070499463,-0.708739497776348,-1.08579976687591,-2.22780991286608,-2.07527902193389,-4.24932728538839,-2.67205277526851,-2.05901108068236,-1.32001797535846,-2.47985078673097,-3.15831589900173,0,-3.99524066069355,-1.1579124317936,-2.29467023811535,-1.99651138034687,-2.16361811576181,-3.67884199257532,-3.77014783447015,-2.03694390025704,-3.34096979637795,-1.88852317783729,-3.9867118825344,-1.83989078835614,-2.96718394202176,-3.20972745292836,-3.42646101666647,-2.09786259392764,-2.41761754775633,-2.25949073938347,-2.14483422086923,-2.04770546998591,-1.82227535147551,-1.7716114862746,1.80194668284034,-1.94826376792089,-1.98605829793729,2.59066883991772,-2.04254274658898,-2.11329310398266,-1.9302538319343,-2.04882327243402,0.486672287377385,-2.28380773168978,-2.88707714138991,6.01146971908289,-2.64399080663234,-2.72409647918095,-2.39192496571702,-2.87999819908995,3.93270534100211,-2.77532316161599,-3.07496111664137,-2.13651424885668,-1.43405936007648,-2.20598548771703,1.79870767072796,-2.5114599790701,2.39274462995406,-2.18242210939896,-1.3526201332617,-1.94178341935595,-2.83801673531719,-2.37305648628997,-2.24890838026715,-0.795050398553101,-0.785010906905829,-1.70302262184441,-2.75958019643929,-2.33620226549121,-2.64650980200543,1.46353078506292,-2.61396747303979,-2.85864997558615
"9_P1-120-0.22",-1.21859895283604,-0.527264303217347,-0.408757408583584,-1.12504950925791,-2.88150574990386,-4.82397346864776,-2.33503918782236,-0.915106803795538,-2.47014543001754,-2.06705355259836,-1.83650885639223,-1.05874506583523,-3.53829200264841,-2.50710460254752,-1.9368057707344,-3.14334142272877,-1.99572509186368,-1.50381332366384,-2.72001047130505,-1.7662425204619,-2.40462974782318,-3.07149748784207,-2.07667474558499,3.58521874604975,-2.99723166669607,-3.75550838457755,-1.76336074675086,-1.94700959242722,3.79691143384197,-2.0184714263541,-1.73145834828779,-3.26717651060348,-4.38020954217506,-4.46639214574274,-1.64518671547145,-1.52383926624584,-1.75860094678519,-1.72426156559302,-3.95293554568693,-2.66983042702988,-1.4183675839484,-1.27221598655671,-2.91169929385283,-2.54846910558545,-3.99524066069355,0,-0.788493025600427,-2.18973851910277,-1.75594462954067,-2.10961585942448,-4.32921285282058,-4.51810228476452,-2.18862756035065,-3.56959208815491,-1.4964083351532,-3.78119643375164,-2.06531015462356,-2.23966318481669,-2.35653649881392,-3.15165051107572,-1.65315910423309,-1.97835252451474,-1.69941517431979,-1.87494019893861,-1.64506357336538,-1.35619638010004,-1.62862722134673,2.49685373358413,-1.63640832357115,-1.64817921325999,3.03795503496008,-1.82780284110051,-1.75414518646817,-1.70102367118086,-1.77277503324692,-0.524815359076141,-2.13285638313824,-2.54734615743605,5.88024565967858,-2.45866138085771,-2.44910223660187,-1.9762919665611,-2.76060127107639,4.45163930933833,-2.76231969085459,-2.7440557582202,-1.70582938388019,-1.65416460342384,-1.66573052339256,2.23384642326567,-2.14413793107343,2.97735364504739,-2.21376034346511,-1.72686309892973,-2.89569309305458,-3.08358703229943,-2.29806974252593,-2.25327859716454,-3.38766028005287,-1.37989068192494,-1.84074128700487,-2.36958818579781,-1.71080593079515,-2.53403066690119,1.95232234207051,-2.47291291605467,-2.54349169749462
"9_P1-20-0.22",5.76170750634949,-0.586301053525522,11.3218977477302,-1.05977627683894,-2.22461891214285,-1.26736040572559,-0.522230487273495,5.24336639064095,-0.764060420256774,-1.70640273883724,-2.41666132359478,8.63089791085156,-1.4870076472301,-1.61856925003377,-2.50382170959101,-2.69809914058202,-2.19569397122867,3.03898936768504,-1.17059696242597,-1.76486896936803,-3.04670434100996,-2.27456293905313,-2.26957315206265,8.18260361525796,-2.03081671415131,-3.47592188097007,3.15369858880506,-2.0650845055314,5.96766980001759,-1.92179771844968,-1.02112653755806,-3.94446315422293,-2.17092637295918,-4.04746596238884,2.37110910089021,-1.57878464931217,-1.41197303008967,7.69688286029097,-2.79166393035132,-3.88835433178089,-1.18335468447239,3.87080429055815,-2.40895597716427,-2.53248574207174,-1.1579124317936,-0.788493025600427,0,4.84603597372574,0.826301596872423,-0.832930285784228,-1.76598775679688,-2.72136080058098,9.49684194409643,-1.30220064580107,4.66253218562201,-3.55157761655187,10.5973947684496,-1.44267571998581,-1.59271750674924,2.89050963988285,0.661479198398974,-2.16552562536147,3.04004631032125,-1.96159119008376,-1.72631978657622,1.68214183546468,-2.0791479191825,5.92111078877808,-1.72300828769551,-1.45055699125476,1.62444879959853,-2.2505924352792,2.46807095016826,-1.948748005288,-2.01235927296881,-1.65501121647269,2.22241007087923,-2.62235862976201,10.1411397070321,-2.73649575975707,-1.98336445647021,-1.11283204872841,-2.67328133399822,7.15452788950535,-2.71522075089416,-2.8030451325337,-1.33191670764695,-1.82838511265845,1.62695004048631,0.999785632367842,-2.16307450465743,1.59987660088673,-2.13877988329533,1.81636911730986,-2.12634683275098,-2.58918683183498,-1.88252690591365,-1.85864404129318,-0.985104709264334,3.97222050022257,-1.86450725407438,-2.53355594714846,0.263588099027168,-2.78040816332835,3.93999957051471,-2.74851571765299,-2.68542102374709
"9_P1-200-0.22",0.0250239860122049,5.02516058545239,0.6748709094452,3.44540933025666,2.92626575425916,-1.35924080262307,0.985792443815788,-0.305429094126921,0.2059397920581,0.696479473901067,3.72159223661778,-3.87611260964241,-0.858708605050287,-1.07355804164152,2.37865820531878,3.66638482204382,-2.50989346014908,-3.35650059043081,3.50566325066724,4.87965005004409,4.13099785232264,-2.49356406948156,0.698892322643727,-0.597876754187685,-0.998993708462513,2.11652479947471,-3.46443710173051,2.83815087826382,0.0396916554370672,-1.92211634063076,-2.4176298926846,3.31865686719637,-1.74179192375158,-1.72046606670464,6.6669204176006,-0.709490563375979,-3.59627577341835,-3.77179718122352,2.35416374300573,2.4353491246553,3.71185469918952,-4.74117011960845,2.46222190911296,2.93285381383924,-2.29467023811535,-2.18973851910277,4.84603597372574,0,4.88088931512422,2.54481326965012,-2.25714142754754,-1.82618027048353,-3.63149824677008,-0.609934177895413,-2.51301157720675,-1.10376240317946,-2.82418403021615,-1.02614789907629,-2.3450628250358,-1.75923601646169,-0.222888877565107,0.0773506104554461,-1.22730240179422,0.0862082667592025,0.174488931198048,-1.607486446503,0.561676694864993,-2.42876101756802,0.0363857426976132,-0.435166947657943,-0.00800871580828264,1.60758501798354,-2.90979086985186,-0.942182167225769,-0.793737691620882,5.92315791662909,-1.87196791263973,-0.175428279243917,-2.17522903588193,2.66475028699979,-0.226849283166359,-1.82619253099851,3.02366920626727,-1.92153747272035,3.76412649807033,-0.631759594904462,-1.05310563984159,7.48004702321511,-2.94055475729072,3.97475073141351,3.02519510213313,3.06169535337439,-0.581070902165436,-1.80972094307398,2.4770145534045,3.02664020044953,-1.80948851727357,-1.22847275912546,3.52509030458778,-2.77375775521939,2.93810047190945,1.86033061320491,-1.92161686342988,3.4596580432933,-2.34208576181577,4.16415554123852,-0.0183317493642637
"9_P1-40-0.22",5.40646710540884,-1.02501061406804,10.8851644636392,-1.34739184087356,-2.97916730272194,-2.1763508327446,-2.02863863553749,5.26106154782503,-1.47602264348729,-1.26399690310721,-1.63338990899335,8.77435498625059,-3.58495322040581,-2.30329131516574,-1.98137189229168,-3.49126607404465,-1.65338126684731,3.47451528129823,-1.70930768062943,-1.82273658014287,-2.50898264383385,-1.09941769233872,-2.10117165693666,8.7887342851896,-1.98235370169178,-3.51009801391907,3.31081642883105,-1.94494837918596,7.17544723349283,-1.76024062845873,-0.862526926285372,-2.69407469598549,-3.62757544226104,-3.27613347952809,0.791789052009127,-1.62741838874909,-1.49758448849871,8.62128867052207,-4.93340150162116,-3.29355549917572,-2.33915440320141,3.33950605575386,-4.29778027570978,-3.83783656501786,-1.99651138034687,-1.75594462954067,0.826301596872423,4.88088931512422,0,-2.68227117599725,-2.82894058617682,-3.44345848961911,8.20613338251566,-3.36696477415755,4.31325315340768,-4.2914513346997,10.7273370940424,-1.85965110014462,-1.51488041401605,2.63474898150349,1.12567155210851,-2.27937461106759,3.15450337665268,-2.06772055907092,-1.81113644863891,1.97943097232398,-2.03549469196222,6.31243196472762,-1.77523146510877,-1.48137727150219,2.54546386134068,-2.12831382303403,2.5311175270135,-1.91099006767761,-2.00960447414515,-0.830851932672633,1.94509907593574,-2.87718707114946,10.5021386996531,-2.99782738355687,-2.06713474918835,-1.1236104414439,-3.10679954358891,7.65165603874909,-2.97960222280703,-2.95298461929104,-1.43183379355363,-1.9372146907175,1.62065110720382,1.30500356097247,-2.60228306370392,1.85644703816303,-2.31755150410506,1.39897690503057,-3.78446917104737,-3.86529125230705,-2.01812925812498,-1.99962945720525,-4.28719034311032,3.72620021886497,-2.30745214365572,-2.94344353489654,0.150422912881795,-2.8309400192645,4.8019947508496,-2.75711543253006,-2.75812123577063
"9_P1-60-0.22",4.15952605079229,-1.2707329633138,8.18545648019907,-1.59382325545371,-3.46991247028325,-2.62864187506318,-2.6637692813229,4.18405801824186,-1.32717221934375,-2.00677398600992,-2.45896502505289,7.31798469005472,-2.9077104191263,-2.29037302887268,-2.98326883934697,-2.89537387348546,-2.83419768352908,2.43858396589363,-1.9508055975869,-2.67948722608262,-3.03546564541554,-2.602149113612,-2.86345518591173,8.04053162108064,-2.58352786052319,-3.50271027879697,2.82628168163825,-2.61058978884562,5.73602442028314,-2.51135857627665,-1.66353377228622,-2.6781164946811,-2.82518491277275,-3.81230465149069,0.299429176764108,-2.14891695273581,-2.28394277450983,6.40605604117391,-3.05884986833957,-3.95066663087193,-0.918718505241857,3.62684065328208,-2.21825799848186,-4.40750341715687,-2.16361811576181,-2.10961585942448,-0.832930285784228,2.54481326965012,-2.68227117599725,0,-2.88813573784007,-3.36705170605639,7.29630591660505,-3.19687880297738,4.04398261187144,-4.0949849016545,7.91125432747149,-2.01752702305124,-1.91085554403746,1.5952599910601,0.499575254646028,-2.76205312198095,2.46371724939357,-2.41069134076605,-2.27820252390798,1.38622900066491,-2.44395400465158,5.16500124011353,-2.34174727548163,-1.93560133789126,2.027692058468,-2.51142651882815,2.01040933294104,-2.24102467102208,-2.29704957800923,-0.429787413534465,1.54388606262669,-3.10075357221447,9.07266646465081,-3.21213916612788,-2.48896962973438,-1.25293278568185,-3.00341627218846,6.55834768656047,-2.87681481911272,-3.14779977191715,-1.64738964968849,-2.18693186808643,1.32287749585117,0.385550549498326,-2.7530767024582,0.809269108568685,-2.78869466662199,1.27576451648033,-1.92606192615542,-2.49876961569394,-2.61128303955872,-2.58446068034706,-1.45114138106343,3.34014476041852,-2.4289839643477,-2.97430036704645,-0.0863674739695594,-3.04754516611622,4.0147485707691,-3.12985428324824,-2.94755519176742
