"","1_P1-100-8","1_P1-20-8","1_P1-200-8","1_P1-40-8","1_P1-60-8","2_P1-100-8","2_P1-20-8","2_P1-200-8","2_P1-40-8","2_P1-60-8","3_P1-20-8","3_P1-200-8","3_P1-40-8","3_P1-60-8","4_P1-90-8","4_P1-20-8","4_P1-100-8","4_P1-200-8","4_P1-40-8","4_P1-60-8","3_P1-90-8","5_P1-100-8","5_P1-20-8","5_P1-200-8","5_P1-40-8","5_P1-90-8","6_P1-100-8","6_P1-20-8","6_P1-200-8","6_P1-40-8","6_P1-60-8","7_P1-20-8","7_P1-40-8","10_P1-20-8","7_P1-105-8","7_P1-200-8","7_P1-60-8","8_P1-100-8","8_P1-20-8","8_P1-200-8","8_P1-40-8","8_P1-60-8","9_P1-100-8","9_P1-120-8","9_P1-20-8","9_P1-200-8","9_P1-40-8","9_P1-60-8","10_P1-100-8","10_P1-120-8","10_P1-200-8","10_P1-40-8","10_P1-60-8","11_P1-100-8","11_P1-20-8","11_P1-200-8","11_P1-40-8","11_P1-60-8","11_P1-70-8","12_P1-100-8","12_P1-20-8","12_P1-200-8","12_P1-40-8","12_P1-60-8","13_P1-100-8","13_P1-20-8","13_P1-200-8","13_P1-40-8","13_P1-60-8","14_P1-100-8","14_P1-20-8","14_P1-200-8","14_P1-40-8","14_P1-60-8","12_P2-100-8","12_P2-20-8","12_P2-200-8","12_P2-40-8","12_P2-60-8","15_P2-100-8","15_P2-20-8","15_P2-200-8","15_P2-40-8","15_P2-60-8","17_P2-100-8","17_P2-20-8","17_P2-200-8","17_P2-40-8","17_P2-60-8","17_2_P2-20-8","6_P2-100-8","6_P2-20-8","6_P2-200-8","6_P2-40-8","6_P2-60-8","8_P2-100-8","8_P2-20-8","8_P2-200-8","8_P2-40-8","8_P2-60-8","20_P2-100-8","20_P2-20-8","20_P2-200-8","20_P2-40-8","20_P2-60-8"
"3_P1-20-8",-0.503661154098164,-2.58367910020205,2.77166679811338,-3.73507447329626,-3.56736464492275,-1.56657495388461,-0.398177524909843,0.437922677380257,-0.161571363297167,-3.06334734397438,0,3.73891916911563,-2.15823829679065,-3.55766416211345,-2.17894992069195,-2.80322586969243,-1.49891477574852,0.590347218824994,-2.94244107058343,-1.22610209241385,-1.95645064523668,-0.912275862110759,-1.94706770761308,0.518353044898882,-2.99004217205105,-3.71614751976368,-0.411175222466905,-1.31057891645531,-0.210888650746676,-2.00034952195896,-1.28418427960224,-1.79447453008899,-2.86502940351091,-2.84164414335417,-1.04119122045269,1.96848155177352,-3.33108184672911,-1.96236575716736,-1.97175631298577,1.72097567894422,-2.48937281095695,-1.66427844638303,-3.57956352409123,-2.23255251741167,-2.59390928709436,0.627479908226334,-3.40986270298794,-3.00535178012343,-3.8884125395458,-2.12275655891061,0.209329400294392,-3.29297486625101,-3.4829936745449,0.217790927403709,-2.76920101079195,0.125647748331468,-2.93036526630225,-2.05842905090103,-1.60382813107965,2.09362339440779,-2.02263916451975,2.04797504627747,-1.81536932668668,-1.6244118722496,-0.577413686044802,-2.04486174680163,-0.397238883926105,-2.11779572195622,-1.30200311958939,-0.957112552583147,-2.09741525314528,3.04456802304053,-1.56795646158079,-0.293084388057862,-0.499181618200445,-3.54375430131663,0.271005682254793,-3.61557975765626,-2.24657224235007,-0.211045386379074,-2.61231364260544,-0.498824903469339,-0.540621729470286,-0.892124369742679,0.71361607036299,-0.00505684318418047,1.30031427654907,0.0619709571552668,0.366644340465455,-0.616578574234268,-2.32595465999894,-0.324412881680578,0.0590810255012292,-2.40590663634209,-3.47102204536209,-1.84153194895788,-0.606778661792143,0.498377901505064,-1.71082034510015,-2.81039024116249,0.0179886553872961,-2.35402976107601,-1.35362364555388,-2.44697013229445,-1.0899730146015
"3_P1-200-8",-0.296931394837257,2.98262147560391,0.155265463153804,4.07373017453584,5.91939371563422,0.648151763499622,4.89672904720777,0.0349259797489802,4.90076899464291,3.12767618447112,3.73891916911563,0,3.31681114560157,4.40899174067711,1.46108533764622,2.67441733494713,1.94753916472545,-2.59224218070171,2.82769272429589,2.66515071905199,1.34833959219817,1.92458429565353,2.50391255131434,-2.16032775855526,1.38321020339792,1.3365312650606,-0.123402992360471,1.26611031788304,-1.33634666949589,0.347688371735639,1.48389513207036,4.27987620797216,3.51784707791491,5.12740165932375,2.21244577340789,-1.15233112978513,4.21590081418067,3.43714695818743,4.49126670857529,-2.11522896246173,3.44303947700606,2.61183145597111,3.46120750256075,0.617545248246122,3.34129737333541,-1.62316220802702,4.69369873843467,4.63922834399433,2.69742752555819,0.973488340508434,-1.82421266999016,4.79899660244777,5.50817021735445,-1.30491076498761,4.55946528929259,-0.809141444835505,4.25715239020095,2.59720581356344,2.27176142598325,-0.0677350900472239,1.09675384387613,-0.656849961800884,2.41692357547502,-0.210826526770784,-1.31297983008039,1.82572259943975,-1.65092538215103,-0.47837437755182,-0.192447309797865,0.0294627385418501,1.28659795265843,1.47716759095568,0.718085853152338,0.120817927259227,-0.507107970876887,1.84342136404899,0.0525750529346036,2.94702880194717,0.0985464199875392,-0.21599596360362,3.46818131174143,-0.486057521288892,5.78239335003719,2.8793350807719,0.0261009812327576,1.15052404182313,-1.83298121894871,0.829208117804775,1.25412702475141,0.621061210718639,1.94920521381081,1.74100749696842,0.258184949907683,3.27033127069657,4.51889130479012,1.52004536422807,1.62507920619752,-0.759985009484742,3.9322420078109,3.57746587537976,-0.227831902067442,3.26396509185996,-1.80757560100477,3.4591787815276,1.97353856688917
"3_P1-40-8",0.185619176258581,1.27741232519079,3.05533182791573,-1.27555562382828,-2.58030690778058,-1.10789614904039,-1.63580098917071,0.907180734499856,-0.395601453581712,-2.39455477285227,-2.15823829679065,3.31681114560157,0,-2.25463756444048,-1.62499844900261,-1.88874366029045,-1.35067771069479,0.442110178207416,-2.41688890702417,-0.0929406023112925,-1.88512368636955,-0.823895581168377,-2.02807268074223,-0.101848910101752,-2.06456602714686,-3.33399718345366,-0.5840627390437,-0.167572745741474,-0.555371261458427,-1.43380384038252,-1.14156281529724,-1.45364130041879,-1.98579653973195,-1.80742770474684,-0.203944877509268,1.41127500712795,-1.62939809800338,-1.28357971654922,-1.82011266412642,1.0525858433792,-2.90346495400558,-2.45161227055556,-1.99793378559258,-2.38542053278189,-2.1979509994387,-0.612680727087518,-1.53582146097525,-2.50214791507849,-3.4206606556887,-1.69953126043314,-0.726033902380098,-2.1861995624876,-2.80668434253257,0.0461133797472663,-2.54755913775641,-0.147970999087855,-2.29129274404637,-1.43983894485102,-0.786097897918312,3.1314510684172,-1.19339104109122,2.18506222228056,-0.831640794716125,-0.928536574225549,-1.01704772465411,-1.26983067913774,-0.600286866114039,-1.64844909017229,-0.912826618389721,-1.10863458476146,-1.51165522171687,3.66957034190259,-1.35189337066573,0.138327569537487,-0.345254550727001,-2.51081918931251,0.405103278762491,-2.94476599047066,-2.31065526992435,-0.375689073928472,-1.55878189234735,-0.453165687510124,0.547022447212577,-0.592700998785236,0.919880143810961,0.937999319948237,1.21119054524185,0.89108577785574,1.28417556217722,0.0343074844996967,-2.42873269302134,0.461613378094521,0.00911893896424322,-1.43495538552717,-2.58139553304612,-1.52953718597646,0.152503280638848,-0.0452205665479812,-0.918889168174672,-2.34159855753329,-0.411945798546469,-1.34663384183675,-1.41630469947954,-1.53547007564279,-0.548765619458426
"3_P1-60-8",-0.517422316240388,2.09077354162317,2.83626629523479,0.389716241198615,-2.15490820660417,-1.34336657677692,-1.79308699804576,0.17762307160273,-0.489812187168555,-2.22984602318316,-3.55766416211345,4.40899174067711,-2.25463756444048,0,-1.26287728202991,-1.68580954961495,-1.29478145722221,0.194268173475686,-2.21381791435464,-0.198976547963637,-1.48773362961037,-1.25204533427811,-1.89205116640322,-0.332081792783824,-2.47802157938547,-3.29533771443473,-0.926506515101278,0.174294299405217,-1.10213682179688,-1.63947314945374,-0.801424694472116,-1.62103487574536,-3.00446784060729,-1.66333931341443,-0.186745003745841,0.60142643666822,-2.09237535727934,-1.87819273903635,-2.81174126942627,1.22840809860268,-3.52385583154827,-2.2217943912154,-2.92684011405801,-2.60819191895998,-2.0395341218454,-0.794233983140657,-2.3984953018374,-3.07617003796866,-3.95017225476434,-1.83895908475392,-0.999043564516969,-2.46660251080139,-3.51113025826025,-0.435985628941501,-1.97420541427046,-0.712722732491309,-2.21348939877717,-1.37827358202718,-0.988858206024097,3.23151692062906,-1.42050315749065,1.81917476818933,-0.934331263227488,-1.32236367395963,-0.807781309273872,-1.15479267426469,-0.622558508074117,-1.48414707518463,-1.08996058255714,-1.00025399914276,-1.43460850404905,3.22881782777409,-1.04099913221059,0.456761250866521,0.280476442091018,-2.42039103937315,1.29928089803569,-2.5920092409231,-1.87762436354556,-0.38126877524834,-1.20972840853388,-0.0235854922898561,0.299553028872647,-0.242499322275494,1.66489035538372,1.64880768140297,2.32979690513641,1.56530679020458,2.02016032592748,0.471334801946271,-2.17593616668934,1.89302541703673,0.415323689823604,-0.455338284277423,-2.28784538190999,-1.43331846291478,1.13173745755022,0.163533346948404,-0.172137407710897,-2.29658469181779,-0.554760150782095,-1.26539623235875,-1.38744675802772,-1.18280588506396,-0.36224492990861
"4_P1-90-8",-1.64542042519582,-0.53058339763073,-0.337819159521617,-1.25038363675578,-2.31022612898793,-3.98696898098803,-2.51144903823565,-1.22305044712394,-1.98690683088105,-2.28407824570275,-2.17894992069195,1.46108533764622,-1.62499844900261,-1.26287728202991,0,-1.61655811373681,-1.9401102950647,-1.66248016707837,-2.06961473208936,-2.68432849096794,-4.36376858440871,-3.39604641194313,-0.764269552983881,-1.59966049519086,-1.79751653231985,-2.64251396849385,-2.06173403879595,-2.00361295156573,-2.21099197783425,-2.46412197418183,-2.45188738103787,-2.2777119424807,-1.71430269091982,-1.0377395026849,-3.3704951640154,-2.39484332205054,-1.5510709599789,-2.35238744187432,-1.39443881329107,0.378454284550933,-1.84929659741662,-1.57938217721006,-1.99752160962235,-2.52655327065323,-1.27537199791697,0.270163451263852,-1.61057730601044,-1.66036827245509,-3.72688661985945,-4.02939185656188,-1.24049694977511,-1.50476772616664,-1.39916244855436,-2.47034830859337,-1.02576176820746,-2.02867798378197,-1.56749390081511,-3.8387127858099,-3.96314773838558,0.599184202706124,-1.63022428518449,-0.693573492405254,-1.49345871538856,-1.82307528012153,-1.51580600364516,-0.293987611286502,-2.22541257997054,-1.86411446769892,-1.37839600190827,-1.85445691186726,-0.559732985415216,2.54729543320563,-1.55735373384976,-0.70951547486501,-1.61473530087383,-0.714796494114406,-0.669754535000471,-0.899379236089206,-3.17377031961973,-2.49969286405575,0.359643383377834,-1.96564850235625,-1.40617160328296,-2.07362950978563,-0.520690074951916,0.841678991876588,0.18342995130954,1.06852114373489,0.328210217355768,0.00983969836621734,-2.79490999178385,0.962220099140171,-1.25055747764954,-0.23030814410753,-0.724030834716031,-3.53059037547767,0.63585862078471,-1.17934622610506,-0.970263077871555,-0.811299078277449,-1.47112385159724,1.4332622756883,-1.68563966840967,0.401387422994323,-1.265275577114
"4_P1-20-8",0.155798626984247,-1.94901716025022,2.21335283470948,-2.65500213494378,-1.98711742227955,-0.429321337204382,-0.748667355651288,2.63148867452292,-0.617484288213586,-1.66557009484514,-2.80322586969243,2.67441733494713,-1.88874366029045,-1.68580954961495,-1.61655811373681,0,-1.07241982146712,1.03748734235433,-2.98526832818598,-1.57908662531102,-0.872714315424226,0.240393962222011,-1.53237944777489,1.01731394388724,-3.21898133890813,-2.65897378008032,-0.574189896100562,-1.42863449858346,0.718698006927392,-2.16442443998369,-0.803001931804139,-3.83713946393921,-3.68361505581368,-2.24720866822955,-0.349803471335448,1.89481627048998,-3.41174771950991,-1.96121755781573,-2.79575797033995,1.35330287914453,-2.70433113971102,-2.64703220984407,-2.70470709448663,-0.835791921633031,-1.72478082376872,1.12573926144679,-1.42201760161546,-1.71867945360262,-3.72177866334789,-1.73272922833484,0.722549249959472,-1.33794765912673,-2.20834823099328,1.95283002546341,-3.02437644163623,1.52993305146756,-2.84885762038296,-1.93847499544412,-1.6034053352912,0.0465266849812445,-2.54521097124579,1.59514721073411,-2.30596421767377,-2.05190985912239,-1.33189967862961,-1.57923304909425,-0.672525767712706,-1.91724217571651,-1.3325952009806,-1.73939558015549,-1.46250674246585,3.84843899976665,-1.81507320439281,-1.71330899994206,0.485665824379981,-3.39772242213291,1.4108520534926,-3.95552961852918,-2.40555790549909,-1.09719960516445,-2.12509782612548,-0.942990115098453,-0.625702699524996,-1.11505084115593,-1.17477245128846,-1.28616058522263,0.172043715625463,-1.16254988764926,-1.51144670442426,-1.26520793965447,-2.0631289026927,-0.416475021527803,0.976055817762129,-2.07819877803698,-3.29759432141088,-1.24453686310334,-1.08992076885645,1.61416134852619,-2.0083956205507,-2.65972385225994,-0.319812182324264,-2.56431729245988,-1.22154138267985,-2.53111321021993,-1.33129221173311
"4_P1-100-8",-0.463789597288516,0.0474128749584208,-0.108396527879637,-0.846976635990767,-1.3957687229435,-3.0399441461438,-0.277692695220894,-0.673249847696661,-0.282963671354136,-1.6773509735417,-1.49891477574852,1.94753916472545,-1.35067771069479,-1.29478145722221,-1.9401102950647,-1.07241982146712,0,-1.41538094226631,-1.05235795418524,-1.79980050789793,-3.46077277471552,-2.42433745201633,-1.28838862778632,-2.27616823166642,-1.48674536794226,-2.66223163536859,-2.16772769006615,-1.55741724466203,-1.19815983739465,-2.05087069125731,-1.77772856992349,-2.10518641304671,-2.38589482858767,-0.786624767360769,-3.07157225960619,-1.48663800139781,-1.82075290893576,-2.57990723150401,-1.34278350639492,-0.336639572721095,-1.49430024360879,-0.705583832100494,-2.5202980961835,-3.2345946416986,-0.545217095022048,-1.45990279145649,-1.46209238623145,-1.7008982763038,-2.96875978638972,-2.89292341078919,-1.57267712059679,-1.34948334918472,-1.07448867086526,-1.89267590932466,-1.00151791731424,-1.5245117940591,-1.28263067820189,-2.3618511081435,-2.64885121770321,0.933968243457989,-0.293808599598734,-1.19165760296919,-0.246654002494815,-1.08046722552207,-1.58049932280204,0.468815572411389,-1.73329578337059,-1.10508251266688,-0.940582431333966,-1.24176604570273,0.597616545491897,3.41148560911504,0.127170507501979,0.772336347788793,-1.13813998368184,-0.413550542212825,-0.511891027814361,-0.226807296345513,-2.34718187731052,-1.60562785922947,1.43180488993506,-1.12658463225076,0.94357679881916,-1.15442424086665,-0.348769614430292,1.6563402319268,0.686834211044475,1.32368002187669,0.67582769847026,0.940126968679123,-2.64499083441791,1.35623286404642,-0.407194694853977,0.536524187452273,-0.123126823453223,-2.90323430360203,0.958483564257141,-1.49054785634869,-0.816835836371005,-0.707507641448358,-1.11060788094223,1.58892839955222,-1.78951878612488,0.79885600133566,-0.933694251086642
"4_P1-200-8",-0.148709147584937,2.08215954154979,0.143399155027679,1.20794507005963,0.810594063266524,-1.44513246090436,1.55347944378323,0.364624563327864,1.39214714299952,-0.655950492067604,0.590347218824994,-2.59224218070171,0.442110178207416,0.194268173475686,-1.66248016707837,1.03748734235433,-1.41538094226631,0,1.41876391599174,-1.19302698367234,-2.7219559262334,-1.67838258313171,1.37910187894333,-1.76854029634024,0.997954652611273,-0.79696343875681,-2.88242659682818,0.622597717209285,-1.81542168716892,-1.3282665896356,-1.76791575840362,0.11644629186221,0.230578727739729,1.28181457362667,-2.0083260877751,-2.25006127614305,0.299908822953459,-0.150300177733343,0.481714026374166,-1.38754717687533,0.366187234646494,1.58466545507725,-1.85626161621513,-0.505702040952466,2.43305823617932,-2.08696880928671,0.66648319669538,0.240536855258491,-1.0013626038241,-1.82924923932398,-3.01395032674385,1.2203279189984,0.698851634601148,-2.71091227809515,1.0505306734164,-1.4002429621826,1.18885044408253,-1.35016096590456,-2.34672238681442,-0.871357871520429,0.824799471756234,-0.816844938301869,1.62203269582861,0.253277158383171,-1.35051757401502,1.1028264118899,-1.72672196118751,-0.740988063518447,-0.307983196618272,0.925323291195524,2.09754089155647,2.50811811285713,0.879538269760631,-0.0633286571747828,-0.829491755453409,1.11218327586151,0.490337600948625,1.06426056632755,-1.6243128268673,-1.04258838348463,3.10950387046403,-1.15901227376478,3.89095719699421,1.04345325802101,0.276224950323224,1.97786230754246,-1.6869384451767,2.09415848204639,1.45849617086495,1.67233290232061,-0.333385010964994,2.24474135322737,-0.398026668446843,1.32945210572796,1.44434701406216,-1.81592927655495,1.78286039470832,-0.766920884222092,1.14865529598277,1.00656144361963,-0.702018638489184,4.00318249389612,-1.44835961580237,3.25743512368912,2.71282628191542
"4_P1-40-8",-0.699321339176579,-2.42294111238521,3.52455473298175,-2.62325635548328,-2.94068584127327,-1.13725612317579,-2.64522609075298,1.89200106168323,-2.95446439256487,-2.29549536593712,-2.94244107058343,2.82769272429589,-2.41688890702417,-2.21381791435464,-2.06961473208936,-2.98526832818598,-1.05235795418524,1.41876391599174,0,-2.47486914298341,-1.08285118355476,-0.0447707526380062,-2.11962684067094,0.904499980394711,-3.2312326311287,-2.29130692125107,-0.074437797056163,-1.24957313365199,0.40908993391635,-2.64725419544976,-1.57602719388819,-2.79585792918112,-3.03242052778793,-2.13672407947254,-1.42339081866897,2.05953609186349,-2.10163034698572,-2.45064335556221,-2.66522179880226,0.733618502457036,-2.58044164606104,-2.8892886942691,-3.03559245398564,-1.75646900284317,-2.27746617493325,0.168314597015575,-2.09255613055251,-2.5001318815458,-3.72753443257952,-2.3572470228562,0.292884344167501,-2.10706016704621,-2.50229254841305,1.59934271743165,-3.78085541545481,0.894294694656972,-3.41830083974478,-2.58391224918017,-2.27129338543797,0.342623471014812,-2.09051193308718,1.57382216230342,-1.97409305720539,-1.86876627378518,-1.09694644143885,-1.23704855598062,-0.380539859730161,-1.7081637237094,-0.951259512167554,-1.41106950968865,-1.70697546889177,3.79122618375848,-1.76279658819246,-1.6996910656243,0.133055868718272,-3.45781132194332,0.775451258783057,-4.04949454293297,-2.24826582886683,-1.13426379439649,-2.30841327025053,-0.584415980688441,-0.99003878418448,-1.01673106563587,-1.13381314571776,-1.4887325260943,0.0602544569291169,-1.43157425791519,-1.72788430249622,-1.66047822644464,-2.35193669205431,-0.564840426438646,0.994034738109394,-2.24004112897857,-3.53878556452499,-2.16701726323594,-1.1593963169678,1.24976235107298,-2.53541899649876,-2.91726253233982,-0.130756936336481,-2.14119415796521,-0.74349245133067,-2.1968159089476,-0.435371600660211
"4_P1-60-8",0.253577127115327,0.355722654821121,3.16464502879869,-0.628786675423204,-2.25133876634412,-0.3871178065663,-0.978100522895424,0.869312017706651,0.151417523171622,0.258711154825826,-1.22610209241385,2.66515071905199,-0.0929406023112925,-0.198976547963637,-2.68432849096794,-1.57908662531102,-1.79980050789793,-1.19302698367234,-2.47486914298341,0,-3.12726608862822,-1.32525807732614,-1.53163978680251,-0.838226986560213,-1.90666771537613,-0.6255980085569,0.238772330605242,-1.05740937724792,-0.102614467978325,-2.7947461713103,-1.21513514756842,-2.24661985533452,-2.24017179473056,-1.44813201776678,-2.83856693976125,1.36155616304312,-1.97988755236744,-2.62186610015633,-1.99473747328907,0.249705595187648,-1.65734051045367,-1.57745986757381,-3.10877021357078,-2.01429638505698,-2.02335329762466,-0.895590244551452,-1.27221614898235,0.0446621086217229,-3.51832858321938,-2.89857399530493,-1.72729503352582,-1.42246295150258,-1.41604086917071,-0.377528260685968,-2.58487057457947,0.569789966381368,-2.54860873503509,-3.78234970437771,-4.40819384113879,1.58180785371099,-2.84884875033262,1.99136498704632,-2.49864993814095,-2.73939953309884,-0.4254294041669,-1.08975811642811,-0.988345917307742,-1.32696758904216,-0.112787342682247,-2.6075467564315,-1.95072739913556,3.96234053110341,-2.09961228295809,-1.47526644121564,0.275486558787521,-2.07419078110536,1.40056663741815,-2.22468324420564,-3.21831678681967,-1.45236131009648,-1.62113975947558,0.0145396307356195,-2.70351914715042,-2.42479619870161,-1.19247200882335,-1.64975275992893,1.3117009210333,-1.44660255488713,-1.5099342659503,-1.44492471112219,-2.51477599237493,0.0283340127049244,1.40748736595717,-1.43194616619613,-1.98515222541106,-3.92247949195967,-0.68422430988827,1.03382124049004,-1.8259580441731,-1.83224744313967,0.720604358903837,-0.27632424636833,-0.605768408505987,-1.26987400507276,-0.334233117982682
"3_P1-90-8",-1.91852160942412,0.15099556576062,-0.449731435932585,-0.921012086542479,-1.76108837404138,-3.27634357086011,-1.0794916042942,-0.759996130746308,-0.520369048783192,-2.71678804833334,-1.95645064523668,1.34833959219817,-1.88512368636955,-1.48773362961037,-4.36376858440871,-0.872714315424226,-3.46077277471552,-2.7219559262334,-1.08285118355476,-3.12726608862822,0,-3.19239810508647,-1.64941879498872,-2.78558947573112,-2.21443152272401,-3.24104068383122,-2.89471845043208,-2.11437897272569,-2.41328134154383,-3.79372390578203,-2.20620390462472,-2.88476622632913,-2.98260516289689,-0.603990832035706,-3.83275292159756,-2.30180888628471,-2.45088562848423,-3.18556308939838,-1.75988217608088,-0.296989228125727,-2.19588949055644,-1.66357772960807,-2.30161481220166,-4.17073751581289,-1.09942656905108,-2.12337615063489,-1.45609830088245,-1.62909804341545,-3.92214831575625,-3.6361510415329,-2.38293375595163,-1.49427551384672,-1.23014556237892,-2.15691132256909,-0.712473097807634,-2.24344013204589,-0.742670971837775,-3.42273459499526,-3.66284066845318,0.711686994736412,-1.33888260634701,-0.714991476487615,-1.63715529608386,-1.90471016829236,-2.26784072775614,0.360750005068254,-2.5436725543872,-1.85115861244548,-1.69215874435347,-2.48788269585062,-0.0572885221654654,3.12551611493034,-1.8568108702436,-0.814948598382472,-1.35640967727988,-0.597921590164761,-0.235114959000553,-0.556577932861334,-3.84126780740955,-2.27004091663464,2.20186077486856,-1.9625091425472,1.79435705905571,-1.65635149875012,-0.450629106374192,0.9874550470856,0.566163326176906,1.11103444102161,-0.0447278311494601,-0.171782368591527,-3.4093518058195,1.82907816933237,-1.66476400736746,0.257940339544969,-0.604109879972664,-3.88738648188565,1.41490525627521,-2.10579774435881,-0.248218658998166,-0.557657515099715,-1.99971679557964,2.10387549748107,-2.84880482898651,0.892864466998632,-0.952135914245979
"5_P1-100-8",-1.14371753746497,-0.147755982807683,0.187855667641914,-1.12157076874348,-2.39901078788605,-3.34977063527677,-1.47349031800551,-0.877498245386884,-1.345296342488,-2.23429395772151,-0.912275862110759,1.92458429565353,-0.823895581168377,-1.25204533427811,-3.39604641194313,0.240393962222011,-2.42433745201633,-1.67838258313171,-0.0447707526380062,-1.32525807732614,-3.19239810508647,0,-0.997018533966608,-2.34170051792733,-0.810280297977678,-2.34029288560344,-1.07949258246061,-1.10417523548712,-1.85802586808112,-1.88056805644848,-1.5110962661048,-1.8132507612907,-1.74963337090443,-0.591724050428189,-3.32382386535098,-2.10590539843181,-1.54946219355772,-2.2814772053814,-1.21650618217722,0.651924395093378,-1.44273681179151,-1.19269374166208,-2.75628477290617,-3.83066182802507,-0.558364805307145,-1.40933405179724,-1.2308528862473,-0.984623308179933,-3.7694520695219,-3.41410493219433,-2.01321343143537,-0.899834640470854,-1.12322176177932,-3.1061841040696,-0.666931184361264,-1.92061470261299,-1.13638668754401,-3.20307372173252,-3.54338586168944,1.23317483918379,-1.1555673081708,-1.01748312108128,-1.26363698545472,-1.89625943855911,-2.10442007436431,-0.249003985283604,-2.13405217936398,-1.31524332298082,-1.21424353845407,-1.15041345023049,0.26396269109806,3.90621517756724,-1.02332004290708,-0.0633341256732165,-1.35645945255029,-0.66967292702292,-0.524194568360877,-0.853023188817213,-3.15237088263223,-2.31471475538637,1.31966416713721,-1.74600904417691,0.692847013005168,-1.66346340014958,1.13717148551727,1.70059222846035,1.79879482817788,1.51350428295455,1.27262067604828,0.656256414197679,-2.91605954696836,0.919619324411492,-0.667220581537953,0.0633937739182776,-0.876065142714249,-3.39336988901912,1.03248084571838,-1.82544505228541,0.372873764044891,-1.04275387291427,-1.36377906209242,1.23030889744873,-1.88457089903676,0.312480163479333,-1.11090096367822
"5_P1-20-8",1.65528969415909,0.578799080013332,2.18660448322915,-1.3943479829033,-1.31812235729845,0.454318979502952,-0.178476337698513,3.2578625931746,-0.532016560450646,-0.0980852200577347,-1.94706770761308,2.50391255131434,-2.02807268074223,-1.89205116640322,-0.764269552983881,-1.53237944777489,-1.28838862778632,1.37910187894333,-2.11962684067094,-1.53163978680251,-1.64941879498872,-0.997018533966608,0,1.26607231114828,-2.60595265708982,-3.17030315745672,-0.844895936780303,-0.320954251217255,0.723056837498552,-1.49068286972892,1.65391361183141,-3.22138186045563,-3.56782160943048,-1.62870336214667,-0.187192517600825,1.44979093953531,-3.47600603045726,-2.60907416723843,-2.29506698472297,1.61139172312421,-3.28765905791133,-1.32252191216259,-1.09062611780025,-0.620476776531369,-2.32346702366654,2.38147988559277,-0.0353016487997112,-1.5932504316623,-3.25765075319108,-0.62212160090403,0.908604768412361,-0.803294624804758,-2.15359208804475,0.122949563603354,-2.86911744896731,2.44416841625017,-2.51993055841047,-0.487100401049584,-1.16613910044098,0.758654437507891,-2.03603341598133,1.75636447503024,-1.84772156076745,-1.23925671546727,-0.535075274395958,-2.2446006793479,-0.289954401925106,-1.90566814315899,-1.32594245747062,-0.771275861281324,-1.85882426801766,2.13317698677538,-1.65470944608649,-1.72948625121131,0.93339299978025,-3.26989207245912,2.00670034212241,-3.7418062814879,-2.59091408799596,-0.0421996543278186,-2.8217519550417,-0.0536511638612299,-0.459221833236989,-0.560664265100716,-0.244686283561163,-1.61502539297911,0.905886457708857,-1.47658937858831,-1.16782806389053,-0.962183031207624,-2.08942467318201,-0.793648286203852,1.80459395021072,-2.43859075501223,-3.33281453500919,-0.565730906213605,-1.34039952245583,2.43610751739622,-2.47908005902666,-2.03596884197348,0.36041589928478,-2.55182443207736,-1.04133796779586,-2.51822386305528,-1.05585594232214
"5_P1-200-8",0.597073402285784,1.9615216016575,0.269121842150617,1.53780726826059,0.828121448253506,-1.52268722617311,1.29916477908624,1.1783082557267,1.01752915292321,-0.702717833141067,0.518353044898882,-2.16032775855526,-0.101848910101752,-0.332081792783824,-1.59966049519086,1.01731394388724,-2.27616823166642,-1.76854029634024,0.904499980394711,-0.838226986560213,-2.78558947573112,-2.34170051792733,1.26607231114828,0,0.182914843151321,-0.786732456183653,-2.89695024435872,0.323703775938059,-3.17374302258851,-1.14412249837037,-1.58425707945548,-0.0822797028807901,-0.209561606033775,0.842283513436246,-2.61445145558155,-3.10557477937973,-0.132807227133951,-0.194063040742884,0.314271034874267,-1.53419728436762,-0.21619502411928,0.0953533352682053,-1.61419927165681,-1.66166956458604,1.80299086838158,-0.595648299069372,0.659944503163574,-0.0793211765913348,-1.24849263233095,-2.1171796726398,-2.24332554860492,0.919410822049273,0.7130623831524,-3.01060524647409,0.0348663775023787,-1.04919713695813,0.352857121623422,-1.36623503246346,-2.16198908534245,-1.5633914884031,0.938789352440307,-2.36418001443659,1.737598272934,-0.127535241412373,-1.88640240126703,1.22084991305706,-2.16861337802141,-0.819315121084071,-0.125437161805477,0.358635915845596,3.04615607134161,2.22331812582844,1.41586655160945,0.217421894696235,-2.77444173930685,0.112269414074605,-1.38068148396969,-0.0593825782523666,-1.53298976022103,-2.04518198765123,2.12922630257972,-2.18290216547913,3.02044379243057,1.25438922592456,0.152367592995538,2.16656103668407,-1.96562282240979,2.26178668702879,1.86911307226154,1.55820032582923,-0.28980797200908,1.1337806167076,-1.68813937880704,1.13430717493402,0.58822776663596,-1.91751074160204,0.976347632129192,-1.43520443766131,0.902331180906235,0.438444846927309,-1.58004231362281,1.24849168797907,-2.22785572326323,1.49408408487745,1.88337070659433
